order_id,customer_id,product_id,quantity,unit_price,order_date,delivery_status,payment_method,region,discount_applied
O437199,C00099,P0010,5,16.22,09-06-2025, DELAYED,Credit Card,East,0.1
O241113,C00050,P0014,1,34.27,18-05-2025,delivered,Credit Card,East,0.15
O336003,C00239,P0027,4,49.95,19-05-2025,Delayed,PayPal,North,0
O465333,C00348,P0001,1,10.41,08-06-2025, DELAYED,PayPal,East,
O354104,C00056,P0011,4,38.15,08-06-2025,delivered,credit card,North,0.15
O649136,C00385,P0019,4,26.36,17-05-2025,delivered,Bank Transfer,South,0
O433372,C00351,P0005,3,40.96,18-05-2025,delivered,Bank Transfer,West,0.1
O851224,C00217,P0002,1,45.64,07-06-2025, DELAYED,Credit Card,Central,0.2
O325433,C00265,P0005,2,19.05,07-06-2025, DELAYED,Bank Transfer,West,0.1
O994951,C00211,P0022,2,34.59,16-05-2025,Delivered,Bank Transfer,East,
O380112,C00188,P0002,3,19.03,17-05-2025,Delayed,PayPal,East,0
O230245,C00209,P0001,3,37.51,06-06-2025, Cancelled ,credit card,West,0.05
O539236,C00093,P0019,2,29.27,06-06-2025, Cancelled ,credit card,West,0.05
O621524,C00486,P0027,3,9.6,15-05-2025,delivered,PayPal,West,0.15
O913829,C00313,P0016,2,20.04,16-05-2025,Delayed,Bank Transfer,West,0.1
O891140,C00449,P0020,1,18.44,05-06-2025,Delayed,PayPal,East,
O935124,C00362,P0029,5,42.46,05-06-2025,delivered,credit card,East,
O752761,C00443,P0009,4,9.39,14-05-2025,Delayed,Credit Card,West,0.05
O787283,C00028,P0004,3,11.39,15-05-2025,delivered,PayPal,South,0.15
O416464,C00157,P0027,2,45.82,04-06-2025, Cancelled ,Credit Card,North,0.05
O856815,C00140,P0001,4,33.24,04-06-2025,delivered,credit card,West,0.2
O781420,C00088,P0012,2,23.48,13-05-2025,delivered,Credit Card,Central,0.15
O777325,C00435,P0016,5,47.29,14-05-2025, DELAYED,Bank Transfer,South,0.2
O191017,C00238,P0027,3,21.84,03-06-2025, DELAYED,Credit Card,South,0.1
O594832,C00425,P0021,5,34.39,03-06-2025,Delivered,Bank Transfer,West,0.15
O864517,C00244,P0021,3,28.11,12-05-2025,Delayed,Bank Transfer,North,
O399752,C00380,P0017,5,49.38,13-05-2025, DELAYED,Credit Card,East,0
O362894,C00121,P0005,1,20.28,02-06-2025,Delayed,Credit Card,West,
O753473,C00468,P0029,4,49.11,02-06-2025, DELAYED,PayPal,East,0.15
O307935,C00114,P0005,5,39.58,11-05-2025, DELAYED,credit card,Central,0.2
O649419,C00349,P0026,4,46.26,12-05-2025,delivered,Bank Transfer,South,0
O329384,C00177,P0012,3,46.32,01-06-2025, DELAYED,PayPal,Central,0.2
O813262,C00136,P0025,5,12.54,01-06-2025,delivered,PayPal,East,
O647989,C00328,P0018,1,20.91,10-05-2025,delivered,Bank Transfer,West,0.2
O922168,C00305,P0007,1,45.28,11-05-2025, DELAYED,PayPal,South,0.1
O651410,C00207,P0017,5,38.6,31-05-2025, Cancelled ,credit card,East,
O620198,C00469,P0003,3,30.42,31-05-2025,Delivered,credit card,North,
O316238,C00296,P0019,5,40.26,09-05-2025,delivered,Credit Card,South,0.1
O163592,C00275,P0030,2,34.33,10-05-2025, DELAYED,Credit Card,South,0.1
O963867,C00043,P0014,4,33.94,30-05-2025, DELAYED,PayPal,West,0.1
O952680,C00421,P0002,4,40.3,30-05-2025,Delivered,Credit Card,Central,0
O321123,C00264,P0003,1,30.03,08-05-2025,delivered,Credit Card,West,0.2
O573122,C00405,P0030,4,17.13,09-05-2025, Cancelled ,credit card,West,0.05
O623758,C00252,P0030,5,18.22,29-05-2025, Cancelled ,Credit Card,East,
O249321,C00130,P0022,3,22.53,29-05-2025,Delayed,Credit Card,Central,0.05
O913192,C00234,P0014,1,25.62,07-05-2025, DELAYED,PayPal,Central,0.1
O664073,C00483,P0025,1,24.6,08-05-2025,delivered,Credit Card,Central,0.05
O325275,C00228,P0008,1,41.62,28-05-2025,Delivered,Bank Transfer,West,
O807565,C00388,P0019,4,41.55,28-05-2025,delivered,Bank Transfer,West,0
O848057,C00248,P0026,2,39.14,06-05-2025,Delayed,Bank Transfer,South,0.05
O855423,C00257,P0024,3,19.41,07-05-2025, Cancelled ,credit card,Central,0
O297373,C00426,P0021,1,45.96,27-05-2025, Cancelled ,Credit Card,West,0.15
O275568,C00110,P0030,4,13.58,27-05-2025, Cancelled ,Bank Transfer,South,
O262626,C00100,P0020,5,47.52,05-05-2025, DELAYED,Credit Card,East,0.15
O495246,C00087,P0008,3,41.37,06-05-2025,Delayed,PayPal,North,0.05
O302571,C00323,P0009,1,39.88,26-05-2025, DELAYED,Bank Transfer,North,0.15
O565952,C00385,P0004,4,39.25,26-05-2025, Cancelled ,Bank Transfer,Central,
O121290,C00204,P0024,4,28.36,04-05-2025,delivered,PayPal,West,0
O314800,C00370,P0029,4,31.48,05-05-2025, DELAYED,PayPal,North,0
O409646,C00197,P0001,4,34.13,25-05-2025, Cancelled ,credit card,North,0
O583529,C00165,P0026,2,9.75,25-05-2025,Delivered,Credit Card,North,0.1
O831791,C00016,P0013,4,48.67,03-05-2025,Delivered,PayPal,North,
O973472,C00315,P0009,4,31.4,04-05-2025, DELAYED,Bank Transfer,West,
O484290,C00488,P0024,4,13.91,24-05-2025,Delayed,credit card,North,
O923940,C00348,P0030,5,40.81,24-05-2025, DELAYED,credit card,West,0.1
O260427,C00202,P0006,5,34.1,02-05-2025, DELAYED,credit card,South,0.1
O285856,C00168,P0009,4,21.04,03-05-2025,Delivered,credit card,East,0.1
O257362,C00068,P0020,3,33.45,23-05-2025, DELAYED,PayPal,Central,0.2
O434095,C00032,P0014,4,33.55,23-05-2025, Cancelled ,PayPal,East,0.15
O184026,C00152,P0008,1,24.45,01-05-2025, Cancelled ,Bank Transfer,North,0.15
O799783,C00194,P0028,3,43.5,02-05-2025,Delivered,credit card,North,0.05
O175438,C00159,P0004,2,40.09,22-05-2025, DELAYED,Bank Transfer,North,0.2
O331280,C00221,P0020,5,42.27,22-05-2025, DELAYED,,West,0.15
O778864,C00060,P0004,3,21.55,30-04-2025, Cancelled ,credit card,South,0.2
O604314,C00328,P0023,4,17.69,01-05-2025,Delayed,PayPal,East,
O946185,C00174,P0029,3,43.87,21-05-2025,Delivered,Credit Card,West,
O865824,C00277,P0019,3,29.72,21-05-2025, DELAYED,Credit Card,West,
O601040,C00377,P0018,2,32.87,01-05-2025, Cancelled ,credit card,South,0.15
O250156,C00460,P0022,5,22.28,02-05-2025, Cancelled ,PayPal,South,0.15
O825714,C00032,P0012,1,28.16,22-05-2025,delivered,Credit Card,West,0.2
O385999,C00226,P0020,2,35.93,22-05-2025,Delivered,credit card,North,0.05
O739107,C00087,P0015,5,49.15,02-05-2025,Delivered,credit card,East,0.05
O826326,C00384,P0023,5,21.76,03-05-2025, DELAYED,PayPal,North,0
O868673,C00425,P0026,1,46.01,23-05-2025, Cancelled ,Credit Card,Central,0
O475798,C00425,P0012,5,12.1,23-05-2025,delivered,PayPal,South,0.05
O864506,C00192,P0022,3,20.01,03-05-2025,Delayed,PayPal,East,
O609820,C00319,P0001,2,32.22,04-05-2025,Delivered,Credit Card,East,0.1
O421054,C00173,P0020,5,33.06,24-05-2025, Cancelled ,PayPal,North,
O786073,C00003,P0023,1,9.62,24-05-2025,Delayed,Credit Card,East,0
O775678,C00001,P0023,4,15.5,04-05-2025, DELAYED,Bank Transfer,Central,0.05
O170774,C00335,P0003,5,8.65,05-05-2025,Delayed,credit card,Central,0
O737578,C00275,P0024,3,26.44,25-05-2025,delivered,credit card,West,
O754151,C00114,P0008,5,19.54,25-05-2025,delivered,credit card,East,0.05
O725979,C00270,P0004,4,12.11,05-05-2025,Delayed,credit card,North,0.2
O412815,C00202,P0025,1,30.64,06-05-2025,Delivered,Credit Card,West,
O839141,C00013,P0028,4,26.75,26-05-2025,Delayed,PayPal,East,0
O320933,C00491,P0021,4,49.68,26-05-2025,Delivered,Credit Card,East,
O722660,C00445,P0023,4,24.83,06-05-2025,Delayed,Credit Card,South,0.15
O120916,C00041,P0016,1,49.88,07-05-2025,Delivered,Bank Transfer,North,
O132334,C00077,P0022,5,47.51,27-05-2025,Delayed,PayPal,East,0.15
O582747,C00451,P0006,2,10.96,27-05-2025,delivered,PayPal,North,0.15
O916157,C00220,P0019,5,45.66,07-05-2025,delivered,Credit Card,South,0
O505487,C00266,P0025,3,36.57,08-05-2025,Delivered,PayPal,West,0
O387611,C00454,P0008,1,9,28-05-2025,Delivered,Bank Transfer,North,
O837831,C00095,P0009,1,13.06,28-05-2025,delivered,Bank Transfer,West,0
O518849,C00481,P0015,1,15.29,08-05-2025,Delivered,Bank Transfer,East,0
O148329,C00200,P0004,5,48.55,09-05-2025, DELAYED,Credit Card,Central,
O601148,C00350,P0018,3,10.01,29-05-2025,delivered,PayPal,West,0.1
O823594,C00173,P0002,1,18.29,29-05-2025,delivered,PayPal,South,
O187910,C00137,P0023,2,15.63,09-05-2025,delivered,credit card,North,0.05
O929609,C00240,P0010,3,42.14,10-05-2025,delivered,Credit Card,North,0.1
O135418,C00263,P0012,2,29.93,30-05-2025,Delivered,Bank Transfer,North,0.05
O719698,C00488,P0029,4,49.52,30-05-2025,delivered,PayPal,Central,0.05
O531707,C00167,P0020,5,44.93,10-05-2025,Delivered,PayPal,South,0.15
O426596,C00004,P0025,2,9.97,11-05-2025, Cancelled ,Bank Transfer,East,0
O477107,C00224,P0028,1,25.93,31-05-2025, DELAYED,Bank Transfer,North,0.1
O515447,C00499,P0004,5,26.31,31-05-2025, DELAYED,Credit Card,North,0
O309605,C00192,P0024,5,47.05,11-05-2025, DELAYED,PayPal,West,0.2
O547787,C00040,P0015,5,39.9,12-05-2025, Cancelled ,PayPal,South,0.05
O194816,C00180,P0001,2,33.43,01-06-2025, Cancelled ,PayPal,East,
O295777,C00006,P0028,3,35.16,01-06-2025, Cancelled ,Credit Card,South,0.15
O915455,C00233,P0030,1,27.26,12-05-2025,Delayed,Bank Transfer,West,0.1
O664564,C00040,P0016,3,9.08,13-05-2025,delivered,Bank Transfer,East,0.1
O697213,C00349,P0010,3,31.53,02-06-2025,delivered,PayPal,West,0.1
O300107,C00224,P0003,5,39.93,02-06-2025,delivered,PayPal,East,0.15
O682050,C00258,P0021,3,37.86,13-05-2025,delivered,Bank Transfer,Central,
O668432,C00472,P0001,4,35.4,14-05-2025,Delayed,Bank Transfer,South,0.15
O214453,C00408,P0019,2,26.92,03-06-2025,Delivered,Bank Transfer,Central,0.05
O492887,C00406,P0016,5,35.64,03-06-2025,Delivered,Bank Transfer,South,0
O213951,C00421,P0020,1,26.6,14-05-2025,Delayed,credit card,North,0.2
O671938,C00061,P0023,2,28.56,15-05-2025, Cancelled ,Credit Card,North,
O652541,C00233,P0019,2,26.18,04-06-2025,Delivered,credit card,West,0.2
O367539,C00499,P0020,3,43.63,04-06-2025,delivered,PayPal,South,0.1
O806357,C00065,P0020,4,33.25,15-05-2025,Delivered,credit card,West,0.1
O910991,C00219,P0002,5,28.56,16-05-2025,Delivered,credit card,East,0.1
O925738,C00163,P0005,4,34.11,05-06-2025,Delivered,Bank Transfer,Central,
O782430,C00069,P0001,1,9.9,05-06-2025, Cancelled ,Credit Card,East,0.05
O419866,C00443,P0026,3,32.48,16-05-2025,Delayed,PayPal,West,0.15
O840180,C00015,P0027,1,47.51,17-05-2025, Cancelled ,Bank Transfer,North,0.15
O903135,C00318,P0008,3,13.01,06-06-2025,Delivered,PayPal,West,0
O560695,C00482,P0027,2,40.55,06-06-2025,delivered,Bank Transfer,North,0.1
O185815,C00258,P0010,2,34.42,17-05-2025, DELAYED,Bank Transfer,Central,0.15
O887404,C00368,P0018,1,33.12,18-05-2025,delivered,Credit Card,West,
O777308,C00297,P0007,2,27.57,07-06-2025, Cancelled ,PayPal,North,
O735776,C00321,P0013,2,47.94,07-06-2025,delivered,Bank Transfer,West,0.15
O893383,C00047,P0010,1,19.6,18-05-2025,Delayed,Bank Transfer,North,0.2
O145449,C00233,P0025,1,17.12,19-05-2025,Delivered,credit card,Central,0.05
O574904,C00182,P0029,2,14.62,08-06-2025, Cancelled ,PayPal,Central,
O943978,C00467,P0022,5,43.43,08-06-2025,Delayed,credit card,East,0.15
O557416,C00455,P0009,1,28.14,19-05-2025, Cancelled ,Credit Card,North,0.15
O242976,C00477,P0004,1,44.76,20-05-2025,Delivered,credit card,South,
O445523,C00016,P0025,2,30.95,09-06-2025,Delivered,PayPal,West,0.2
O351647,C00110,P0021,4,47.14,09-06-2025, Cancelled ,Credit Card,South,
O167421,C00119,P0003,4,44.64,20-05-2025, Cancelled ,Bank Transfer,East,0.15
O925895,C00225,P0003,3,12.83,21-05-2025, Cancelled ,credit card,West,
O152215,C00083,P0003,5,14.43,10-06-2025,Delivered,PayPal,East,0.1
O422823,C00445,P0017,5,34,10-06-2025, DELAYED,credit card,South,0.2
O662463,C00167,P0013,2,16.4,21-05-2025,Delayed,Bank Transfer,North,0.05
O767505,C00238,P0011,1,29.12,22-05-2025,Delayed,PayPal,East,0.1
O926407,C00045,P0012,2,40.34,11-06-2025,Delivered,Bank Transfer,North,0.1
O161787,C00041,P0013,2,37.53,11-06-2025, DELAYED,Bank Transfer,North,0
O552279,C00359,P0014,4,31.96,22-05-2025, Cancelled ,PayPal,North,0.15
O724079,C00219,P0004,3,9.72,23-05-2025, DELAYED,Bank Transfer,Central,0.1
O645642,C00253,P0003,5,42.34,12-06-2025,delivered,Bank Transfer,East,0.2
O361712,C00331,P0006,3,19.94,12-06-2025,Delayed,PayPal,North,0.1
O568746,C00209,P0004,5,23.66,23-05-2025,Delayed,Credit Card,Central,0.2
O762621,C00212,P0028,2,30.79,24-05-2025,Delivered,credit card,South,0
O247676,C00471,P0005,5,11.45,13-06-2025,Delivered,PayPal,North,
O259298,C00329,P0010,4,33.07,13-06-2025, Cancelled ,PayPal,Central,0.1
O592807,C00464,P0024,2,46.01,24-05-2025,Delayed,Credit Card,North,
O570212,C00369,P0020,3,23.35,25-05-2025,delivered,credit card,East,0.05
O292439,C00257,P0009,5,17.66,14-06-2025,Delayed,Bank Transfer,Central,0.1
O474035,C00422,P0022,2,18.84,14-06-2025, Cancelled ,Credit Card,South,0.15
O308277,C00463,P0029,2,36.86,25-05-2025, DELAYED,credit card,West,0
O314551,C00393,P0027,3,39.3,26-05-2025,Delivered,PayPal,Central,0.05
O236723,C00204,P0001,5,45.91,15-06-2025,delivered,Bank Transfer,South,0.05
O852620,C00456,P0029,3,18.29,15-06-2025, DELAYED,PayPal,East,0.05
O142897,C00196,P0007,2,32.23,26-05-2025,Delivered,Credit Card,North,0.1
O968963,C00088,P0022,2,49.98,27-05-2025,delivered,credit card,West,0
O642390,C00104,P0007,4,45.93,16-06-2025,Delivered,Bank Transfer,Central,0.15
O495902,C00075,P0027,3,40.9,16-06-2025,Delivered,PayPal,West,
O337369,C00254,P0017,5,30.19,27-05-2025,delivered,credit card,Central,0
O189848,C00370,P0007,5,18.3,28-05-2025, Cancelled ,PayPal,North,
O465082,C00078,P0025,5,49.77,17-06-2025,delivered,Credit Card,South,0.2
O936277,C00426,P0017,2,25.09,17-06-2025,delivered,Bank Transfer,South,0.1
O317584,C00188,P0007,2,38.92,28-05-2025, DELAYED,credit card,West,0.1
O984567,C00132,P0030,5,8.7,29-05-2025,delivered,credit card,East,0
O219263,C00145,P0021,1,35.01,18-06-2025,Delayed,PayPal,East,
O828817,C00483,P0020,4,11.58,18-06-2025, Cancelled ,PayPal,North,0.15
O747455,C00330,P0010,4,39.06,29-05-2025, DELAYED,Bank Transfer,West,0.05
O867433,C00094,P0025,3,29.54,30-05-2025,Delayed,credit card,South,0.05
O778727,C00090,P0010,5,31.08,19-06-2025,Delayed,Credit Card,North,0.15
O294234,C00265,P0015,1,11.19,19-06-2025,Delayed,PayPal,East,0.15
O269788,C00362,P0026,3,42.3,30-05-2025,delivered,Credit Card,East,0
O609848,C00067,P0007,4,29.1,31-05-2025, Cancelled ,Credit Card,East,0.15
O252072,C00104,P0004,5,48.99,20-06-2025,delivered,credit card,Central,
O546756,C00463,P0018,4,22.11,20-06-2025,Delayed,Credit Card,East,0.15
O386155,C00335,P0009,3,29.82,31-05-2025, Cancelled ,Bank Transfer,West,0.1
O504456,C00200,P0028,3,12.42,01-06-2025,Delivered,PayPal,North,0.15
O769180,C00028,P0008,1,49.15,21-06-2025,Delivered,credit card,North,0.05
O431291,C00292,P0015,3,10.25,21-06-2025,Delayed,Credit Card,West,0.05
O608428,C00152,P0003,1,13.8,01-06-2025, DELAYED,PayPal,Central,0.2
O405375,C00025,P0028,4,15.81,02-06-2025, Cancelled ,Credit Card,East,
O631564,C00183,P0007,5,28.07,22-06-2025,Delayed,PayPal,Central,0
O399490,C00207,P0027,2,40.88,22-06-2025,Delivered,Credit Card,South,
O322414,C00408,P0023,5,19.57,02-06-2025,Delivered,PayPal,North,0.2
O180270,C00017,P0017,1,9.38,03-06-2025,delivered,PayPal,Central,0.2
O281625,C00155,P0015,2,49.58,23-06-2025, Cancelled ,credit card,North,0.05
O218231,C00324,P0014,4,12.76,,Delayed,credit card,East,0.15
O296971,C00218,P0017,3,9.7,23-06-2025,Delivered,credit card,West,0.1
O459208,C00126,P0014,1,36.62,23-06-2025, Cancelled ,PayPal,Central,0
O757625,C00063,P0026,1,21.6,03-06-2025, DELAYED,Bank Transfer,East,0.2
O968061,C00006,P0026,4,33.95,04-06-2025, DELAYED,Bank Transfer,Central,0
O969770,C00388,P0030,2,47.68,24-06-2025,delivered,Credit Card,Central,0.15
O681733,C00189,P0019,3,15.31,24-06-2025,Delivered,Credit Card,East,0.1
O958289,C00068,P0021,2,19.26,24-06-2025,delivered,Bank Transfer,Central,0
O515575,C00042,P0028,3,26.4,24-06-2025, DELAYED,Bank Transfer,East,0.1
O616050,C00098,P0020,4,24.87,04-06-2025,delivered,Credit Card,North,0.1
O893698,C00001,P0011,4,38.75,05-06-2025, DELAYED,Bank Transfer,North,0.05
O141020,C00108,P0019,5,23.5,25-06-2025, DELAYED,Bank Transfer,East,0
O243015,C00136,P0025,4,19.01,25-06-2025,Delayed,credit card,East,0.05
O287270,C00050,P0007,4,31.43,25-06-2025,Delayed,PayPal,South,0.1
O336056,C00497,P0007,2,46.96,25-06-2025,delivered,PayPal,East,0.1
O415302,C00151,P0002,1,20.99,05-06-2025, DELAYED,PayPal,South,0
O720645,C00216,P0030,5,44.95,06-06-2025,Delayed,PayPal,South,0.15
O520339,C00143,P0003,2,11.48,26-06-2025, DELAYED,Credit Card,West,0.05
O266648,C00484,P0030,2,39.54,26-06-2025,Delivered,credit card,South,
O647047,C00492,P0005,3,35.39,26-06-2025,Delivered,credit card,West,
O710662,C00440,P0029,5,26.02,26-06-2025, DELAYED,Credit Card,West,
O156158,C00094,P0028,2,31.53,06-06-2025, DELAYED,Credit Card,Central,0.1
O581212,C00467,P0020,3,26.37,07-06-2025,Delivered,Bank Transfer,South,0
O912700,C00319,P0018,1,43.14,27-06-2025, Cancelled ,Credit Card,Central,0.1
O532216,C00222,P0029,5,25.63,27-06-2025,Delayed,Bank Transfer,East,0.05
O968066,C00136,P0009,5,20.95,27-06-2025, Cancelled ,credit card,West,0.1
O374460,C00012,P0015,3,20.78,27-06-2025, Cancelled ,PayPal,South,0
O421447,C00381,P0014,3,31.43,07-06-2025,Delayed,Bank Transfer,North,
O585403,C00371,P0020,2,25.25,08-06-2025,Delivered,Bank Transfer,West,0.1
O371483,C00296,P0007,4,33.95,28-06-2025, DELAYED,credit card,West,
O216409,C00062,P0006,3,46.94,28-06-2025,delivered,PayPal,South,0.05
O911764,C00303,P0028,4,37.06,28-06-2025, Cancelled ,Bank Transfer,South,0.05
O520137,C00253,P0010,4,13.04,28-06-2025,Delivered,PayPal,North,
O260455,C00368,P0026,4,49.88,08-06-2025,Delayed,Credit Card,Central,0.05
O980481,C00432,P0011,5,33.7,09-06-2025, Cancelled ,credit card,West,0.1
O601987,C00489,P0021,5,25.2,29-06-2025,Delivered,Credit Card,South,0
O916175,C00434,P0028,4,10.83,29-06-2025, Cancelled ,Credit Card,East,0.2
O399345,C00027,P0002,1,13.87,29-06-2025, DELAYED,credit card,North,0.2
O604485,C00460,P0025,3,21.41,29-06-2025, DELAYED,PayPal,East,
O899680,C00386,P0017,1,26.34,09-06-2025,Delivered,Bank Transfer,East,
O737832,C00117,P0019,2,48.94,10-06-2025,Delivered,PayPal,Central,0.15
O554458,C00350,P0001,5,21.62,30-06-2025,Delivered,Credit Card,West,0.2
O768870,C00249,P0030,2,38.3,30-06-2025,Delayed,credit card,West,0.1
O937016,C00147,P0027,2,45.13,30-06-2025,delivered,PayPal,East,0.1
O953502,C00251,P0012,5,23.26,30-06-2025, Cancelled ,Credit Card,West,0.1
O783441,C00340,P0003,4,28.7,10-06-2025,delivered,PayPal,East,0.05
O630609,C00083,P0008,3,41.77,11-06-2025,Delivered,Bank Transfer,West,0.2
O442220,C00495,P0027,5,14.12,01-07-2025, Cancelled ,credit card,West,0.2
O348379,C00402,P0010,3,21.95,01-07-2025,Delayed,credit card,North,0
O298727,C00245,P0024,3,21.14,01-07-2025,delivered,credit card,West,0.15
O583620,C00187,P0018,2,28.79,01-07-2025,Delayed,Credit Card,North,0.05
O125535,C00015,P0029,2,44.82,11-06-2025,delivered,Bank Transfer,South,0.2
O211011,C00025,P0010,2,22.05,12-06-2025,Delivered,Credit Card,Central,0
O654585,C00213,P0030,1,34.43,02-07-2025, DELAYED,credit card,West,0
O436130,C00204,P0008,1,16.61,02-07-2025,Delivered,Bank Transfer,South,0.2
O384532,C00259,P0013,1,19.65,02-07-2025, Cancelled ,Bank Transfer,Central,
O493022,C00008,P0025,5,46.5,02-07-2025,Delivered,Bank Transfer,South,
O228623,C00137,P0013,5,33.16,12-06-2025, DELAYED,credit card,West,0.05
O815287,C00178,P0018,3,18.35,13-06-2025,Delivered,Bank Transfer,East,0.05
O239492,C00005,P0027,1,40.01,03-07-2025,delivered,Bank Transfer,Central,0.1
O323184,C00325,P0012,5,48.92,03-07-2025,Delayed,Credit Card,Central,
O741434,C00350,P0022,4,17.65,03-07-2025,Delivered,credit card,East,0.05
O114534,C00080,P0015,2,37.3,03-07-2025,Delivered,credit card,East,0.15
O547615,C00481,P0022,3,43.82,13-06-2025, Cancelled ,Credit Card,North,
O998149,C00159,P0017,1,44.6,14-06-2025,Delayed,PayPal,South,0.05
O387231,C00261,P0021,3,24.2,04-07-2025,delivered,PayPal,South,
O617600,C00159,P0019,2,32.62,04-07-2025,delivered,credit card,South,0.05
O955396,C00318,P0030,5,11.32,04-07-2025,delivered,Credit Card,North,0.05
O228030,C00104,P0025,5,42.73,04-07-2025, Cancelled ,Credit Card,South,0.15
O332717,C00454,P0003,4,24.77,14-06-2025,Delivered,Bank Transfer,North,0
O544107,C00365,P0023,4,47.14,15-06-2025, Cancelled ,Credit Card,South,0.2
O815606,C00292,P0024,3,20.43,05-07-2025, DELAYED,credit card,Central,0.2
O776208,C00208,P0016,3,25.72,05-07-2025,Delivered,Credit Card,North,
O627750,C00193,P0006,2,27.3,05-07-2025, Cancelled ,credit card,West,
O734181,C00493,P0021,3,40.11,05-07-2025, DELAYED,credit card,West,0.2
O989053,C00449,P0029,2,19.25,15-06-2025, Cancelled ,PayPal,South,0.2
O490940,C00331,P0028,1,12.08,16-06-2025,Delivered,PayPal,East,
O920910,C00174,P0019,3,9.36,06-07-2025,delivered,PayPal,South,
O749400,C00470,P0015,3,21.91,06-07-2025,delivered,Credit Card,East,0.15
O392155,C00262,P0014,2,38.86,06-07-2025, Cancelled ,Bank Transfer,West,
O608985,C00179,P0010,1,12.37,06-07-2025, Cancelled ,PayPal,North,0.1
O824130,C00352,P0020,5,20.27,16-06-2025,delivered,credit card,Central,0
O984251,C00180,P0010,3,11.96,17-06-2025, Cancelled ,PayPal,West,0.15
O486928,C00348,P0026,4,21.93,07-07-2025,delivered,Credit Card,Central,
O217718,C00012,P0019,3,10.26,07-07-2025,Delivered,Bank Transfer,Central,
O154936,C00456,P0015,1,33.08,07-07-2025, Cancelled ,Bank Transfer,West,0
O914205,C00403,P0014,4,24.49,07-07-2025, DELAYED,PayPal,West,
O425798,C00345,P0009,5,21.07,17-06-2025,Delivered,credit card,North,0.1
